function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
K19081	braS, bceS; two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]	21.0	37.0	6.0	17.0	2.0	17.0	14.0	40.0	27.0	28.0	24.0	30.0	32.0	7.0	12.0	35.0	67.0	49.0	18.0	32.0	40.0	18.0	25.0	30.0	37.0	96.0	47.0	99.0	14.0	12.0	60.0	63.0	8.0	15.0	26.0	15.0	25.0	127.0	46.0	57.0	189.0	52.0	79.0	64.0	79.0
K19082	braR, bceR; two-component system, OmpR family, response regulator protein BraR/BceR	21.0	37.0	6.0	17.0	2.0	17.0	14.0	40.0	27.0	28.0	24.0	30.0	32.0	7.0	12.0	35.0	67.0	49.0	18.0	32.0	40.0	18.0	25.0	30.0	37.0	96.0	47.0	99.0	14.0	12.0	60.0	63.0	8.0	15.0	26.0	15.0	25.0	127.0	46.0	57.0	189.0	52.0	79.0	64.0	79.0
K19083	braD, bceA; bacitracin transport system ATP-binding protein	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	6.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19084	braE, bceB; bacitracin transport system permease protein	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	6.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19088	cst1, cas8a; CRISPR-associated protein Cst1	6.0	3.0	7.0	7.0	2.0	11.0	1.0	3.0	8.0	3.0	2.0	3.0	2.0	6.0	2.0	7.0	1.0	10.0	23.0	3689.0	7.0	1008.0	6.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	35.0	14.0	7.0	5.0	7.0	3.0	5.0	32.0	17.0	9.0	14.0	9.0	4.0	14.0	6.0
K19090	cas5t; CRISPR-associated protein Cas5t	10.5	7.0	11.75	10.75	4.25	12.25	1.0	9.0	13.5	4.75	6.75	8.0	4.5	9.0	2.75	8.0	5.25	12.0	24.75	3695.75	10.25	1009.75	9.0	8.75	7.5	7.5	5.0	8.5	7.5	5.5	45.0	18.5	13.25	15.75	11.0	10.0	7.75	36.25	27.75	15.25	22.75	17.75	6.75	30.0	11.5
K19091	cas6; CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	8058.5	3384.91	1400.95	1400.42	1366.74	1634.8	1322.17	2808.66	4984.09	3934.16	5361.87	5024.95	3210.75	1394.37	2991.37	2574.03	4180.33	2412.58	1245.84	4230.65	1585.74	1643.09	2534.84	2876.58	3549.32	3439.12	4195.92	3570.79	1877.92	1728.24	4247.24	2089.42	2314.64	3137.95	2061.66	3482.97	3472.27	4140.95	5332.84	2666.91	3593.16	2163.0	3475.2	3527.45	2643.29
K19092	parE1_3_4; toxin ParE1/3/4	664.65	135.98999999999998	275.31	301.3	394.99	528.99	687.3299999999998	187.99000000000004	242.99	297.32	81.67	431.65	349.67	708.99	219.16	414.32999999999987	263.6600000000001	225.66	305.99	4278.32	525.5	6129.65	377.32000000000005	301.67	354.67	128.31	566.66	375.64999999999986	837.6600000000002	383.02000000000015	119.32	235.99000000000004	248.66000000000003	140.66	279.63999999999993	129.67	163.67999999999995	115.0	96.66	235.49	197.99	251.51	223.99	120.67	472.67
K19114	csh1; CRISPR-associated protein Csh1	180.5	16.0	8.0	12.0	4.5	16.0	6.0	28.5	27.0	12.5	6.0	11.5	8.0	14.0	13.0	22.0	12.0	6.0	9.5	9.5	7.5	19.0	9.5	16.0	10.0	15.5	5.5	8.5	9.5	7.5	30.5	12.5	27.5	21.0	18.0	15.0	19.5	17.5	23.5	23.5	25.0	26.0	15.5	34.0	55.5
K19115	csh2; CRISPR-associated protein Csh2	247.5	24.5	11.5	13.5	41.0	18.0	7.0	137.0	75.5	15.0	44.0	56.0	20.0	54.5	16.0	100.5	25.0	47.5	12.5	13.5	9.5	21.0	38.5	38.5	21.0	37.0	75.0	11.0	11.0	9.0	84.0	46.0	54.5	58.5	76.5	29.0	120.0	59.5	67.5	76.5	133.5	90.0	25.0	56.0	87.0
K19116	cas5h; CRISPR-associated protein Cas5h	248.0	24.5	11.5	14.0	41.0	18.0	7.0	137.5	77.0	15.0	44.5	56.0	20.0	56.0	16.0	101.5	25.5	48.0	12.5	13.5	10.0	21.5	39.0	39.5	21.0	37.0	76.0	11.5	11.0	9.5	84.0	47.0	55.5	58.5	77.0	29.5	120.0	60.5	69.0	77.0	133.5	92.0	25.0	57.0	87.0
K19117	csd1, cas8c; CRISPR-associated protein Csd1	14949.83	15200.5	27096.84	19561.5	29033.0	20158.14	25198.0	23005.0	12604.67	17419.33	24307.16	14079.67	18540.84	27740.33	19065.83	13215.83	15769.16	18482.08	27561.660000000003	3040.64	23873.800000000007	1831.83	25333.0	20069.0	16275.67	17397.83	6771.83	18068.5	25657.83	28817.17	17300.84	22781.83	12708.31	14201.5	14673.99	13147.81	16298.97	11830.46	13719.67	23239.51	15583.34	16070.01	12851.17	7239.5	18983.0
K19118	csd2, cas7; CRISPR-associated protein Csd2	15402.83	15580.5	27702.84	19933.5	29697.0	20712.14	27153.0	23081.0	12841.67	17893.33	24347.16	14672.67	19145.84	28896.33	19554.83	13567.83	15996.16	19283.08	28291.660000000003	3089.64	24740.800000000007	1872.83	25618.0	20504.0	17434.67	17446.83	6995.83	18193.5	26167.83	29684.17	17476.84	23771.83	13047.31	14406.5	15198.99	13668.81	16493.97	12083.46	13870.67	23741.51	15945.34	16636.010000000002	13447.17	7428.5	19861.0
K19119	cas5d; CRISPR-associated protein Cas5d	15404.83	15593.5	27711.84	19939.5	29701.0	20731.14	27166.0	23101.0	12854.67	17904.33	24368.16	14690.67	19161.84	28897.33	19568.83	13571.83	16013.16	19300.08	28296.660000000003	3736.64	24758.800000000007	2225.83	25625.0	20511.0	17454.67	17482.83	7008.83	18199.5	26180.83	29684.17	17482.84	23823.83	13076.31	14418.5	15235.99	13671.81	16516.97	12091.46	13876.67	23758.51	15960.34	16687.010000000002	13484.17	7461.5	20002.0
K19123	casA, cse1; CRISPR system Cascade subunit CasA	5.0	4.0	12.0	22.0	8.0	4.0	3.0	6.0	1.0	10.0	5.0	0.0	9.0	1.0	3.0	8.0	3.0	1.0	2.0	0.0	2.0	3.0	4.0	1.0	3.0	4.0	2.0	10.0	0.0	0.0	35.0	3.0	15.0	23.0	25.0	14.0	18.0	39.0	15.0	6.0	23.0	7.0	6.0	26.0	5.0
K19124	casC, cse4; CRISPR system Cascade subunit CasC	6.0	4.0	35.0	35.5	18.5	40.5	27.0	9.0	2.0	14.0	6.0	0.0	12.0	2.5	4.5	8.0	3.0	29.0	39.0	129.0	37.5	25.0	5.0	1.0	4.0	4.0	2.0	10.0	0.0	0.0	36.0	5.0	36.5	42.0	51.5	34.0	37.5	40.0	15.0	10.5	23.0	8.5	6.0	28.0	9.0
K19125	casD, cse5; CRISPR system Cascade subunit CasD	5.0	4.0	35.0	35.5	18.5	4.5	3.0	6.0	1.0	10.0	5.0	0.0	9.0	1.5	3.5	8.0	3.0	2.0	2.0	77.0	3.5	25.0	4.0	1.0	3.0	4.0	2.0	10.0	0.0	0.0	35.0	3.0	34.5	39.0	45.5	32.0	33.5	39.0	15.0	6.5	23.0	7.5	6.0	26.0	5.0
K19126	casE, cse3; CRISPR system Cascade subunit CasE	6.0	6.33	38.33	37.83	18.5	51.83	31.0	20.67	8.33	13.33	5.67	0.0	13.67	6.83	10.83	8.33	3.33	81.33	166.32999999999996	3610.0	269.83000000000004	5767.0	7.33	3.0	5.33	10.0	5.0	12.33	2.67	1.67	36.0	5.33	41.17	45.67	45.83	32.0	33.5	39.67	16.33	10.5	23.33	14.17	6.33	26.0	6.0
K19131	csb1; CRISPR-associated protein Csb1	8.5	1.75	4.75	3.5	1.0	1.5	2.25	5.5	14.75	4.5	5.5	2.0	0.75	0.5	1.25	34.5	49.25	5.0	19.0	10.75	8.75	0.5	2.75	3.25	1.0	2.25	47.5	5.0	7.0	5.25	40.0	15.0	18.75	15.0	29.75	2.0	21.75	208.75	63.25	10.0	145.75	4.0	59.25	126.5	8.25
K19132	csb2; CRISPR-associated protein Csb2	8.5	1.75	4.75	3.5	1.0	1.5	2.25	5.5	14.75	4.5	5.5	2.0	0.75	0.5	1.25	34.5	49.25	5.0	19.0	10.75	8.75	0.5	2.75	3.25	1.0	2.25	47.5	5.0	7.0	5.25	40.0	15.0	18.75	15.0	29.75	2.0	21.75	208.75	63.25	10.0	145.75	4.0	59.25	126.5	8.25
K19133	csb3; CRISPR-associated protein Csb3	8.5	1.75	4.75	3.5	1.0	1.5	2.25	5.5	14.75	4.5	5.5	2.0	0.75	0.5	1.25	34.5	49.25	5.0	19.0	10.75	8.75	0.5	2.75	3.25	1.0	2.25	47.5	5.0	7.0	5.25	40.0	15.0	18.75	15.0	29.75	2.0	21.75	208.75	63.25	10.0	145.75	4.0	59.25	126.5	8.25
K19134	csx10; CRISPR-associated protein Csx10	1.0	4.0	0.0	1.0	0.5	0.0	0.0	1.5	1.5	1.0	0.5	1.5	0.0	1.0	0.5	0.5	2.0	0.5	0.5	1.5	0.5	0.5	2.0	1.0	1.5	0.0	0.5	0.5	0.5	1.0	1.0	2.5	1.5	6.5	3.0	7.0	2.0	1.0	5.0	0.5	2.0	8.5	2.5	28.5	0.0
K19137	csn2; CRISPR-associated protein Csn2	4.5	3.0	1.0	0.5	0.5	0.5	0.0	3.0	3.0	2.5	1.5	1.5	3.5	0.0	3.5	0.5	2.0	1.5	0.5	1.0	3.0	0.5	1.0	2.5	7.5	7.0	0.5	1.5	0.5	1.5	19.5	7.5	5.5	2.5	2.0	0.0	9.5	55.5	21.0	34.0	59.0	23.0	13.0	32.0	12.5
K19138	csm2; CRISPR-associated protein Csm2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	4.0	1.0
K19139	csm4; CRISPR-associated protein Csm4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	4.0	1.0
K19140	csm5; CRISPR-associated protein Csm5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	4.0	1.0
K19141	cmr5; CRISPR-associated protein Cmr5	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.0	0.5	1.5	0.0	1.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.5	0.0	1.0	0.5	0.0	0.5	0.5
K19142	cmr6; CRISPR-associated protein Cmr6	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.0	0.5	1.5	0.0	1.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.5	0.0	1.0	0.5	0.0	0.5	0.5
K19145	csx16; CRISPR-associated protein Csx16	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	13.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19147	mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC	44.0	38.0	63.0	201.0	33.0	110.5	39.75	53.0	21.0	31.5	53.5	35.5	30.5	26.0	17.5	25.5	53.5	122.5	121.0	12061.0	58.5	9546.0	44.5	49.0	59.5	30.5	86.5	60.5	32.5	25.5	42.0	50.5	40.5	34.0	42.5	59.5	35.5	43.5	155.0	50.5	23.0	21.0	33.25	89.0	63.25
K19148	tisB; small toxic protein TisB	1.0	1.14	0.0	0.0	0.0	0.29	1.29	0.0	1.0	3.57	0.0	1.0	0.0	0.0	0.5	0.0	7.43	20.71	1.14	227.43	22.79	36.71	0.0	0.0	3.0	0.0	8.86	6.0	2.0	0.57	0.0	0.0	0.14	0.0	0.0	0.0	0.14	0.0	0.0	0.5	0.14	0.5	0.0	0.0	0.0
K19155	yhaV; toxin YhaV [EC:3.1.-.-]	7.67	14.33	67.67	29.33	103.33	69.67	101.33	15.33	11.0	19.0	6.33	37.67	30.67	11.33	13.0	14.33	4.33	11.67	14.33	17.67	12.67	22.0	8.33	10.0	5.67	37.0	9.33	11.0	10.33	6.67	18.0	1980.33	49.0	90.0	121.0	171.67	456.33	5.33	6.0	9.0	6.67	3603.0	2928.67	1901.0	1876.0
K19156	prlF, sohA; antitoxin PrlF	0.0	0.0	3.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	8.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19157	yafQ; mRNA interferase YafQ [EC:3.1.-.-]	2679.3	2029.66	3635.5	3542.78	4291.45	2777.38	3671.83	3173.87	2268.21	2303.45	2094.25	1924.54	3957.34	3307.79	2572.7	2645.78	4148.41	2385.13	5010.78	11651.41	3718.0	17561.37	2819.66	4089.62	3653.5	2749.37	3245.33	3069.08	2924.63	3601.9700000000007	2968.37	8421.529999999999	2575.55	2670.04	3823.33	3525.29	3631.08	3032.5	2189.7	5513.38	4066.75	7689.42	7866.0	4650.75	5809.13
K19158	yoeB; toxin YoeB [EC:3.1.-.-]	14401.14	13385.93	23096.06000000001	20466.55000000001	24018.23000000001	20678.3	22772.66000000001	24220.65	9764.33	16095.57	23944.22	14104.8	17240.67	23789.650000000005	17016.059999999998	10448.64	16044.3	14341.33	26380.070000000003	18187.83	19512.219999999994	13936.67	25541.64	20094.42	14960.36	17835.80000000001	8910.919999999998	19528.44	25196.15	24908.07999999998	14512.99	18820.510000000006	10545.4	11795.39	12213.31	9809.14	13235.06	8715.56	11462.06	19349.08	13941.03	14076.74	12161.43	6684.31	16784.769999999997
K19159	yefM; antitoxin YefM	12721.14	11491.99	21365.140000000007	16769.47	22852.15000000001	17706.659999999996	20997.83000000001	21475.32	8701.83	14332.82	22442.31	12700.46	15366.83	22799.15	14891.98	9052.64	14395.0	11950.15	24482.16	2042.2999999999995	17848.019999999997	1117.8100000000004	23690.81	18111.0	12808.02	15778.3	5432.98	16136.49	23658.82	23001.68999999999	15608.32	15743.18	10109.81	11332.81	11823.15	9285.64	12104.48	12220.81	11572.81	18297.99	14309.0	9737.65	9087.18	8506.48	14399.99
K19162	tomB; hha toxicity modulator TomB	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K19163	ccdB; toxin CcdB	2.0	4.8	28.66	33.66	21.5	28.95	12.79	29.34	17.16	10.23	1.34	1.0	9.34	10.66	16.66	0.66	14.09	141.37	257.29999999999995	7219.43	506.9500000000001	11525.71	6.66	4.0	6.66	12.0	25.86	15.66	10.34	4.91	2.0	4.66	32.980000000000004	49.34	25.66	19.5	23.64	1.34	2.66	9.0	0.8	13.34	0.66	1.0	2.0
K19164	ccdA; antitoxin CcdA	2.0	4.66	28.66	33.66	21.5	28.66	12.5	29.34	17.16	9.66	1.34	1.0	9.34	10.66	16.66	0.66	12.66	136.66	257.16	7197.0	502.66	11525.0	6.66	4.0	6.66	12.0	25.0	14.66	10.34	4.34	2.0	4.66	32.84	49.34	25.66	19.5	23.5	1.34	2.66	9.0	0.66	13.34	0.66	1.0	2.0
K19165	phd; antitoxin Phd	1160.64	549.9899999999999	855.64	740.9700000000001	907.6500000000003	1007.66	2713.33	358.31999999999994	490.33	804.32	246.31	1051.96	1025.3300000000004	1603.65	762.98	786.6400000000001	473.0	738.6500000000002	839.66	97.3	831.0199999999996	88.30999999999997	565.3100000000002	883.0000000000001	1407.0200000000002	341.2999999999999	783.9800000000001	474.99	1433.3200000000004	771.6899999999997	463.3199999999998	1353.68	549.3100000000002	458.31	800.6500000000002	675.6400000000002	422.98	1035.3099999999997	477.31	841.9900000000001	1039.0000000000002	916.65	914.6799999999997	894.9800000000004	1258.9899999999993
K19166	higB; mRNA interferase HigB [EC:3.1.-.-]	26.5	15.0	22.0	32.5	13.0	30.0	15.0	25.0	23.5	11.5	25.5	38.0	12.0	18.0	14.0	24.5	33.0	42.0	17.5	173.0	20.0	103.5	12.0	16.5	25.0	16.5	44.5	21.5	16.0	14.5	42.5	27.5	34.0	33.5	20.0	23.0	31.0	31.0	72.5	32.5	43.5	34.5	32.0	16.5	37.5
K19167	abiQ; protein AbiQ	2189.5	1032.0	2836.25	2249.5	1401.5	1496.75	1705.0	1167.5	900.5	1772.5	647.5	1906.25	950.5	1688.5	894.0	1896.5	1503.0	1484.0	1058.0	530.5	1382.0	120.5	1278.5	1734.0	1474.5	902.0	1330.5	1658.0	3401.0	1585.5	617.5	1332.5	1360.5	1166.5	1266.5	578.0	604.5	722.0	325.5	1090.0	1082.5	1145.5	1221.5	646.0	1098.0
K19168	cptA; toxin CptA	26.0	4.1400000000000015	14.66	8.33	18.0	14.62	6.29	14.67	8.33	6.9	11.67	5.33	16.67	5.33	9.83	7.0	30.76	88.03999999999998	129.47	3755.76	272.12	5806.71	9.66	3.0	25.66	6.0	32.86	13.33	8.67	4.24	1.33	5.33	6.81	7.67	0.33	23.0	7.1400000000000015	17.0	6.66	12.5	4.800000000000002	7.17	0.33	15.0	3.0
K19169	dndB; DNA sulfur modification protein DndB	58.0	21.0	28.0	22.0	12.0	12.0	16.0	29.0	16.0	21.0	34.0	7.0	3.0	7.0	15.0	48.0	32.0	11.0	19.0	7.0	18.0	8.0	11.0	36.0	16.0	49.0	14.0	40.0	12.0	20.0	393.0	83.0	79.0	35.0	74.0	43.0	34.0	1456.0	98.0	818.0	376.0	67.0	88.0	40.0	50.0
K19171	dndD; DNA sulfur modification protein DndD	69.88	26.0	23.75	66.12	0.62	41.38	4.5	43.62	12.88	44.87	33.25	33.62	19.0	7.38	21.37	9.12	48.0	340.38	135.62	11.739999999999998	44.0	6.37	9.0	10.12	10.0	69.62	224.0	332.75	31.38	37.88	14.62	16.119999999999994	3.88	7.37	0.25	6.37	6.25	5.75	11.87	11.88	14.5	10.0	11.0	7.25	5.38
K19172	dndE; DNA sulfur modification protein DndE	10.0	54.0	44.0	54.0	11.0	16.0	8.0	8.0	3.0	7.0	9.0	9.0	15.0	2.0	27.0	12.0	53.0	79.0	118.0	3.0	260.0	17.0	7.0	8.0	7.0	10.0	10.0	43.0	8.0	12.0	16.0	132.0	637.0	831.0	957.0	983.0	1768.0	35.0	25.0	16.0	17.0	183.0	122.0	197.0	353.0
K19173	dptF; DNA phosphorothioation-dependent restriction protein DptF	3.0	74.0	17.0	2.0	1.0	2.0	10.0	1.0	9.0	2.0	5.0	12.0	24.0	2.0	4.0	22.0	97.0	1.0	18.0	442.0	0.0	6.0	1.0	3.0	2.0	0.0	13.0	34.0	9.0	63.0	10.0	10.0	11.0	4.0	9.0	1.0	3.0	20.0	4.0	5.0	5.0	4.0	13.0	51.0	7.0
K19180	tll; dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD+) [EC:1.1.1.339]	8.5	1.75	4.75	3.5	1.0	1.5	2.25	5.5	14.75	4.5	5.5	2.0	0.75	0.5	1.25	34.5	49.25	5.0	19.0	10.75	8.75	0.5	2.75	3.25	1.0	2.25	47.5	5.0	7.0	5.25	40.0	15.0	18.75	15.0	29.75	2.0	21.75	208.75	63.25	10.0	145.75	4.0	59.25	126.5	8.25
K19190	nboR; nicotine blue oxidoreductase [EC:1.1.1.328]	25.0	0.0	12.0	7.0	18.0	4.0	2.0	2.0	6.0	2.0	13.0	4.0	12.0	2.0	1.0	5.0	23.0	9.0	5.0	10.0	4.0	0.0	8.0	3.0	25.0	4.0	19.0	4.0	5.0	4.0	3.0	6.0	0.0	4.0	1.0	23.0	10.0	19.0	9.0	13.0	8.0	3.0	4.0	14.0	6.0
K19191	mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]	3.0	2.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
K19200	IAL; isopenicillin-N N-acyltransferase like protein	596.67	448.33	695.6700000000002	477.33	775.3299999999998	657.6700000000002	2090.33	199.33	384.0	623.0	158.32999999999996	720.6700000000002	681.6700000000002	1179.33	552.0	420.33	339.33	854.67	1174.33	1236.67	957.67	1211.0	353.3300000000001	509.0	1268.67	200.0	273.33	284.0	540.33	901.67	508.0	3058.33	664.0	655.0	844.0	800.67	941.33	528.3299999999998	333.0	655.0	522.67	4491.0	3690.67	2312.0	3064.0
K19209	blaOXA-42; beta-lactamase class D OXA-42 [EC:3.5.2.6]	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19215	blaACT_MIR; beta-lactamase class C ACT/MIR [EC:3.5.2.6]	1.0	1.14	1.0	0.0	0.0	2.29	1.29	0.0	1.0	4.57	0.0	2.0	0.0	0.0	2.0	0.0	9.43	25.71	1.14	188.43	34.29	31.71	0.0	0.0	3.0	0.0	13.86	8.0	3.0	1.5699999999999998	0.0	0.0	0.14	1.0	0.0	0.0	0.14	0.0	0.0	1.0	0.14	0.0	0.0	1.0	0.0
K19221	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	41207.13	49821.23000000001	55619.23000000002	41345.60000000001	58934.200000000026	51294.42	57157.38000000001	47934.63000000001	21737.65	36186.80000000002	39704.51	36954.59000000001	61127.49999999999	56743.36000000001	57542.08000000001	37024.580000000016	37730.18	36479.59000000001	63181.60000000001	11162.53	46704.2	10549.66	47679.96000000001	40572.67000000001	45248.6	50270.57000000002	29054.0	36230.27	51662.83	54978.37999999997	33716.81000000001	58961.37000000001	41899.74000000001	48411.54000000002	50171.95000000001	52998.56	38688.31000000001	37006.42000000001	33269.03	57104.30000000003	42677.45	50169.82	40940.3	37275.60000000001	52571.39
K19222	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	79.0	1163.64	759.6600000000002	1375.83	315.5	1503.12	622.79	325.17	44.83	273.9	45.17	580.83	336.67	152.33	678.83	50.0	194.26	667.0400000000002	279.47	3821.26	515.62	5827.71	46.66	67.0	284.16	73.0	1406.86	536.83	46.17	96.74	294.83	154.83	218.81	223.67	343.83	187.0	406.64	625.5	259.66	336.5	638.3	632.67	362.33	822.5	388.0
K19224	lytE, cwlF; peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]	8.0	0.0	8.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	11.0	14.0	8.0	16.0	15.0	2.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0
K19225	gluP; rhomboid protease GluP [EC:3.4.21.105]	20165.74	21259.04	33096.11	23145.75	32421.9	26538.53	30804.59	27326.410000000003	10599.25	20891.75	25192.020000000004	18933.28	27230.33	26417.54	24673.93000000001	16300.59	22960.649999999994	20095.640000000007	39854.49000000001	23587.9	28796.94	16194.43	29210.82000000001	23972.33	22141.51	24796.28	14240.1	21778.159999999996	30489.509999999995	30266.48999999999	18964.67	30888.369999999995	20024.04	23310.0	26356.84	23782.12000000001	21604.980000000007	18581.43	16974.719999999998	28510.160000000003	21089.529999999995	20908.89	20698.639999999992	16138.509999999998	18446.570000000007
K19226	sapA; cationic peptide transport system substrate-binding protein	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K19227	sapB; cationic peptide transport system permease protein	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K19228	sapC; cationic peptide transport system permease protein	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K19229	sapD; cationic peptide transport system ATP-binding protein	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
